Doctor_ID,Name,Degree,Rating,Patients,City,Consult Fee,Experience,Speciality
AAF259,Dr. Ankur Phatarpekar,"DM - Cardiology, MBBS",5,50,Mumbai,2000,19,Interventional Cardiologist
AAF260,Dr. Larita Pais   (Physiotherapist),"BPTh/BPT, Masters of Physiotheraphy",4.9,132,Mumbai,1000,11,TherapistPhysiotherapist
AAF261,Dr. Sandhya Biyani,BDS,4.95,442,Mumbai,500,13,"Dental Surgeon, Implantologist, Cosmetic/Aesthetic Dentist"
AAF262,Dr. Suhani Talesara,BDS,5,284,Mumbai,500,14,Dentist
AAF263,Dr. Govind Lihinar,"BAMS, MS - Ayurveda",4.7,18,Mumbai,500,10,AYUSHAyurveda
AAF264,Dr. Namrita Sheregar,"MBBS, DNB - Obstetrics & Gynecology, DGO, MNAMS - Obstetrics & Gynaecology",4.9,163,Mumbai,1000,17,"Gynecologist, Infertility Specialist, Laparoscopic Surgeon (Obs & Gyn), Obstetrician"
AAF265,Dr. Amrita Utekar,BHMS,5,11,Mumbai,1500,11,AYUSHHomoeopath
AAF266,Dr. Tanuja Deshpande,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics",5,18,Mumbai,700,15,"Orthodontist, Dentofacial Orthopedist"
AAF267,Dr. Neha Palvia Parikh,BDS,5,110,Mumbai,1000,14,"Cosmetic/Aesthetic Dentist, Dentist, Dental Surgeon"
AAF268,Dr. Mauli Potdar Shah,"MBBS, MS - Ophthalmology, DO",4.9,40,Mumbai,800,24,Ophthalmologist/ Eye Surgeon
AAF269,Dr. Imran Shaikh,"MBBS, DNB - General Surgery, DNB - Surgical Gastroenterology",5,22,Mumbai,1050,18,"GastroIntestinal Surgeon, Gastroenterologist, Laparoscopic Surgeon"
AAF270,Dr. Nilesh  Vijay Chaudhary,"MBBS, DNB - General Medicine, DNB - Neurology",4.85,37,Mumbai,1600,14,Neurologist
AAF271,Ms. Smita Nanda R D,PGD ND,4.85,309,Mumbai,1200,17,TherapistDietitian/Nutritionist
AAF272,Dr. Priyanka Jairaj Dalvi,"BDS, MDS - Periodontics",5,53,Mumbai,500,12,"Periodontist, Dental Surgeon, Implantologist"
AAF273,Dr. Gunjan Patel,BDS,4.9,143,Mumbai,200,15,Dentist
AAF274,Dr. Uday B Shetty,"BDS, FICOI",4.9,446,Mumbai,500,38,"Cosmetic/Aesthetic Dentist, Implantologist"
AAF275,Dr. Sumeeta Padgaonkar,MBBS,5,12,Mumbai,400,25,General Physician
AAF276,Dr. Suhas Lele,BDS,4.9,369,Mumbai,1000,42,"Cosmetic/Aesthetic Dentist, Dentist"
AAF277,Dr. Rohan Virani,"BDS, MDS - Oral Medicine and Radiology",4.75,506,Mumbai,500,17,"Dentist, Dental Surgeon, Implantologist"
AAF278,Dr. Girish Bhalerao,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",5,18,Mumbai,900,16,Orthopedic surgeon
AAF279,Dr. Tanushri Mukherjee,"MBBS, DNB - Paediatrics, Fellowship in Neonatology",4.55,34,Mumbai,1000,17,"Pediatrician, Neonatologist"
AAF280,Dr. Geeta Malkan Billa,"MBBS, MD - General Medicine, DM - Gastroenterology, DNB - Gastroenterology",4.5,42,Mumbai,1900,32,Gastroenterologist
AAF281,Dr. Sandip Bipte,"MBBS, MS - General Surgery",5,11,Mumbai,2000,23,General Surgeon
AAF282,Dr. Pallavi Parekh,BDS,4.95,528,Mumbai,500,17,Implantologist
AAF283,Dr. Swapnil Tople,"DNB - Urology/Genito - Urinary Surgery, MBBS",4.45,18,Mumbai,1500,15,Urologist
AAF284,Dr. Pooja Patel,BDS,5,22,Mumbai,500,16,"Dentist, Cosmetic/Aesthetic Dentist, Dental Surgeon"
AAF285,Dr. Amruta Bhalchandra Wadekar,BDS,5,409,Mumbai,500,29,Dentist
AAF286,Ms. Dt Ruchita Maheshwari,Post Graduate In Food Science And Nutrition,4.7,34,Mumbai,850,11,TherapistDietitian/Nutritionist
AAF287,Dr. Harshika Bavishi,MD - Obstetrics & Gynaecology,4.85,87,Mumbai,1000,37,"Gynecologist, Obstetrician, Infertility Specialist"
AAF288,Dr. Maithil Thakkar,"MBBS, DNB - Ophthalmology",4.95,67,Mumbai,600,15,Ophthalmologist/ Eye Surgeon
AAF289,Dr. Umesh Shetty,"MS - Orthopaedics, MBBS",4.15,399,Mumbai,1500,33,"Orthopedic surgeon, Spine Surgeon (Ortho), Joint Replacement Surgeon"
AAF290,Dr. Upasana Gosalia,BDS,5,469,Mumbai,350,14,Dentist
AAF291,Dr. Dipika Bharani,BDS,4.95,156,Mumbai,500,14,"Dentist, Dental Surgeon, Cosmetic/Aesthetic Dentist"
AAF292,Dr. Sharada P Gowda,"BDS, MDS - Prosthodontics",4.9,186,Mumbai,500,14,"Prosthodontist, Implantologist, Cosmetic/Aesthetic Dentist"
AAF293,Dr. Tejal Poddar,"MS - Obstetrics & Gynaecology, MBBS",4.9,128,Mumbai,1000,12,"Obstetrician, Gynecologist, Infertility Specialist, Laparoscopic Surgeon (Obs & Gyn)"
AAF294,Dr. Sheel Vora,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics",4.9,150,Mumbai,500,18,"Orthodontist, Cosmetic/Aesthetic Dentist"
AAF295,Dr. Rais Ansari,"MS - General Surgery, MBBS",4.9,40,Mumbai,3500,23,"General Surgeon, Bariatric Surgeon, Laparoscopic Surgeon"
AAF296,Dr. Santosh Bangar,"MBBS, M.D. (Psychiatry), Diploma in Psychiatry, MRCPsych, Diploma in Clinical Psychiatry, Diploma in Clinical Psychiatry",5,118,Mumbai,3850,24,"Geriatric Psychiatrist, Psychiatrist, Neuropsychiatrist"
AAF297,Dr. Divya A Sahetya,"MBBS, MS - Obstetrics & Gynaecology",5,47,Mumbai,1200,12,"Gynecologist, Obstetrician, Infertility Specialist"
AAF298,Dr. Sakarwala Mustafa,"MDS - Oral & Maxillofacial Surgery, BDS",4.95,99,Mumbai,1000,28,Dental Surgeon
AAF299,Dr. Varun H Shah,"DNB - Obstetrics & Gynecology, DGO, MBBS, Diploma in Advanced Endoscopic Gynae Surgery, Fellowship in Reproductive Medicine",5,174,Mumbai,1200,15,"Infertility Specialist, Gynaecological Endoscopist"
AAF300,Dr. Rohann Bokdawala,"MBBS, M.D. (Psychiatry)",4.85,427,Mumbai,2500,14,"Psychiatrist, Addiction Psychiatrist, Forensic Psychiatrist, Geriatric Psychiatrist, Neuropsychiatrist"
AAF301,Dr. Rakhee Sahu,"MBBS, MD - Obstetrics & Gynaecology",4.15,29,Mumbai,1300,25,Gynecologist
AAF302,Dr. Yogesh Trivedi,"MS - Obstetrics & Gynaecology, MBBS",4.4,17,Mumbai,500,10,"Obstetrician, Gynecologist, Infertility Specialist"
AAF303,Dr. Meghana D Sarvaiya,"MBBS, DGO, DNB - Obstetrics & Gynecology",4.95,218,Mumbai,1000,21,Gynecologist
AAF304,Dr. Punam Sinha,"DGO, MBBS",5,21,Mumbai,1200,43,"Obstetrician, Gynecologist"
AAF305,Dr. Ashlesha Sankhe,"MD - Obstetrics & Gynaecology, MBBS",4.85,115,Mumbai,1500,27,"Laparoscopic Surgeon (Obs & Gyn), Infertility Specialist"
AAF306,Dr. Fauzia Khimani Naaz,BDS,4.95,243,Mumbai,500,13,"Dentist, Cosmetic/Aesthetic Dentist"
AAF307,Dr. Aditya Nair,"PhD - Orthodontics & Dentofacial Orthopaedics, BDS",5,183,Mumbai,300,15,"Dentofacial Orthopedist, Orthodontist, Dentist"
AAF308,Dr. Manoj Gandhi,"DNB - General Surgery, MBBS",4.4,25,Mumbai,1000,28,"Laparoscopic Surgeon, General Surgeon, Bariatric Surgeon"
AAF309,Dr. Sonia Anare,"BDS, MDS - Conservative Dentistry & Endodontics",5,33,Mumbai,500,14,"Cosmetic/Aesthetic Dentist, Endodontist, Dentist"
AAF310,Dr. Pallavi Singh   (Physiotherapist),BPTh/BPT,4.9,386,Mumbai,2000,18,TherapistPhysiotherapist
AAF311,Dr. Sanjana.A,"MBBS, MS - Ophthalmology",5,33,Mumbai,1100,26,Ophthalmologist/ Eye Surgeon
AAF312,Dr. Ashvith Shetty,"MBBS, MD - Dermatology , Venereology & Leprosy, DNB - Dermatology & Venereology",4.9,249,Mumbai,1500,15,"Dermatologist, Cosmetologist, Trichologist"
AAF313,Dr. Abhijit  Jadhav,"MBBS, Diploma in Diabetology (KEM Mumbai), FCPS - Medicine",4.9,372,Mumbai,1500,23,Diabetologist
AAF314,Ms. Mithila Desai,MA - Applied Psychology,4.7,95,Mumbai,2850,35,TherapistCounselling Psychologist
AAF315,Dr. Tejal Shah,BDS,4.9,65,Mumbai,500,19,Dentist
AAF316,Dr. Shruti Jain,BDS,4.85,31,Mumbai,1000,19,"Dentist, Cosmetic/Aesthetic Dentist, Dental Surgeon"
AAF317,Dr. Pradeep Shriyan,"MBBS, MS - General Surgery",5,22,Mumbai,1000,23,"General Surgeon, Laparoscopic Surgeon, Diabetic Foot Surgeon"
AAF318,Ms. Geetanjali,"Post Graduate Diploma in Dietetics and Hospital Food Service, MSc. - Dietetics & Food Service Management, BSc. - Home Science (Applied Nutrition)",4.95,85,Mumbai,1500,19,TherapistDietitian/Nutritionist
AAF319,Dr. Vidhan C Doshi,"MBBS, MS - Ophthalmology",4.95,281,Mumbai,800,13,Ophthalmologist/ Eye Surgeon
AAF320,Dr. Minal Dalvi   (Physiotherapist),"BPTh/BPT, MPT/MPTh - Sports Medicine",5,12,Mumbai,600,13,TherapistPhysiotherapist
AAF321,Dr. Sanket Sheth,"BDS, MDS - Conservative Dentistry & Endodontics",4.95,376,Mumbai,500,16,"Endodontist, Cosmetic/Aesthetic Dentist, Implantologist"
AAF322,Dr. Bhadra P. Vaidya,BAMS,5,15,Mumbai,700,21,AYUSHAyurveda
AAF323,Dr. Rajesh Mishra,"MBBS, MS - Ophthalmology",5,29,Mumbai,1500,17,Ophthalmologist/ Eye Surgeon
AAF324,Dr. Yogesh Kalyanpad,"MD - Dermatology , Venereology & Leprosy, MBBS",5,470,Mumbai,1500,13,"Dermatologist, Cosmetologist, Aesthetic Dermatologist"
AAF325,Dr. Shantanu Jambhekar,"BDS, MDS - Prosthodontist And Crown Bridge",4.95,140,Mumbai,500,16,"Prosthodontist, Implantologist, Cosmetic/Aesthetic Dentist"
AAF326,Dr. Dhwani Shah   (Physiotherapist),BPTh/BPT,5,51,Mumbai,1000,14,TherapistPhysiotherapist
AAF327,Dr. Rashika Vijan,BDS,5,12,Mumbai,1250,21,Cosmetic/Aesthetic Dentist
AAF328,Dr. Bharat Porwal,BDS,4.95,214,Mumbai,500,30,Dentist
AAF329,Dr. Rajesh Shinde,MBBS,5,25,Mumbai,800,28,General Physician
AAF330,Dr. Srushti Garg,BDS,5,39,Mumbai,300,10,Dentist
AAF331,Dr. Jolly Shah Kapadia,"DNB - Dermatology & Venereology, MBBS, DVD",4.75,1074,Mumbai,1000,24,"Dermatologist, Trichologist, Pediatric Dermatologist, Aesthetic Dermatologist, Dermatosurgeon"
AAF332,Dr. Mohan Krishna Raut,"MD - Obstetrics & Gynaecology, MBBS, DGO",4.9,188,Mumbai,3000,38,"Gynecologist, Obstetrician"
AAF333,Dr. Manisha Mehta,BDS,4.9,1008,Mumbai,500,17,"Cosmetic/Aesthetic Dentist, Dental Surgeon, Implantologist, Dentist"
AAF334,Dr. Shalomith Uppapalli,"DNB - Ophthalmology, MBBS",5,171,Mumbai,1000,15,Ophthalmologist/ Eye Surgeon
AAF335,Dr. Meghna Radhakrishnan,BDS,5,21,Mumbai,500,11,"Dental Surgeon, Dentist"
AAF336,Dr. Nitin R Kochar,"BAMS, MD - Ayurveda Medicine, Post Graduate Diploma In Yoga",4.8,336,Mumbai,2000,28,AYUSHAyurveda
AAF337,Dr. Kiran Makwana,"MD - Physician, DNB - Family Medicine",4.6,13,Mumbai,700,13,Family Physician
AAF338,Dr. Prashant Kewle,"MBBS, MS - ENT, Diploma in Otorhinolaryngology (DLO)",4.8,47,Mumbai,1200,23,ENT/ Otorhinolaryngologist
AAF339,Dr. Nandita P Palshetkar,"MBBS, MD - Obstetrics & Gynaecology, FCPS - Mid. & Gynae, Fellow of Indian College of Obstetrics and Gynecology (FICOG)",4.25,47,Mumbai,1000,38,"Infertility Specialist, Laparoscopic Surgeon (Obs & Gyn)"
AAF340,Dr. S.Natarajan,"MBBS, DO",3.2,22,Mumbai,5000,39,Ophthalmologist/ Eye Surgeon
AAF341,Dr. Dube Sunilkumar Rameshchandra,"MBBS, MD - General Medicine",4.3,22,Mumbai,1200,31,"Consultant Physician, Internal Medicine"
AAF342,Dr. Prerna Panthri,"BDS, MDS - Paedodontics And Preventive Dentistry",4.6,13,Mumbai,350,11,"Dentist, Pediatric Dentist"
AAF343,Dr. Sanket Gite   (Physiotherapist),BPTh/BPT,5,23,Mumbai,500,14,TherapistPhysiotherapist
AAF344,Dr. Prajct Sao,"MBBS, MD - Dermatology",4.65,122,Mumbai,1000,21,"Dermatologist, Trichologist, Pediatric Dermatologist, Hair Transplant Surgeon"
AAF345,Dr. Mohit Solanki,"BDS, Certificate of Oral Implantology, FICOI",4.9,510,Mumbai,500,12,"Dental Surgeon, Dentist, Implantologist"
AAF346,Dr. Pankaj Mistry,"MBBS, MD - General Medicine",4.85,181,Mumbai,2000,41,"Consultant Physician, General Physician"
AAF347,Dr. Sweta Sinha,"Diploma in Diet and Nutrition, BHMS, PG Diploma In Clinical Cosmetology (PGDCC), PG Diploma in Trichology",4.95,185,Mumbai,500,17,TherapistCosmetologist
AAF348,Dr. Sonal Katwala,"MBBS, DGO, DNB - Obstetrics & Gynecology",4.8,81,Mumbai,800,23,"Gynecologist, Obstetrician"
AAF349,Dr. Nikita Motwani,BDS,5,226,Mumbai,400,11,"Dentist, Cosmetic/Aesthetic Dentist"
AAF350,Dr. Mili S. Joshi,"MBBS, Diploma in Child Health (DCH)",4.85,113,Mumbai,1000,26,"Pediatrician, General Physician"
AAF351,Dr. Rajiv Rajan,BDS,5,263,Mumbai,300,24,Dentist
AAF352,Dr. Sharmila Shirish Dhobale,"BAMS, MS - Counselling and Psychotherapy",4.65,55,Mumbai,2500,32,TherapistCounselling Psychologist
AAF353,Ms. Aarti,BSc. - Home Science (Dietetics),4.55,156,Mumbai,500,10,TherapistDietitian/Nutritionist
AAF354,Dr. Akshi Gvalani,"BDS, MDS - Prosthodontist And Crown Bridge",5,12,Mumbai,500,12,"Dentist, Prosthodontist, Implantologist"
AAF355,Dr. Utsav Patel,"MBBS, DNB - Ophthalmology",4.95,362,Mumbai,500,14,Ophthalmologist/ Eye Surgeon
AAF356,Dr. Kamales Kumar Saha,"MBBS, MS - General Surgery, DNB - General Surgery, MCh - Cardio Thoracic and Vascular Surgery",4.55,23,Mumbai,3300,37,"Cardiac Surgeon, Cardiothoracic and Vascular Surgeon, Thoracic (Chest) Surgeon, Vascular Surgeon, Cardiothoracic Surgeon, Cardiologist"
AAF357,Dr. Vimal J.Pahuja,"MBBS, MD - General Medicine",4.65,14,Mumbai,1600,18,General Physician
AAF358,Dr. Mohit Bodhwani,"BDS, MDS",4.75,66,Mumbai,500,13,"Endodontist, Dental Surgeon, Dentist"
AAF359,Dr. Dhruti Raut Chavan,"MDS - Prosthodontics, BDS",4.9,124,Mumbai,500,12,"Prosthodontist, Cosmetic/Aesthetic Dentist, Implantologist"
AAF360,Dr. Pradnya Manwatkar,"MBBS, DDVL",4.9,587,Mumbai,2000,18,"Dermatologist, Cosmetologist, Trichologist"
AAF361,Dr. Alpa Shah,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics",4.7,139,Mumbai,1000,28,Pediatrician
AAF362,Dr. Indu Khosla,"MBBS, Diploma in Child Health (DCH), MD - Pediatrics",4.95,158,Mumbai,1000,33,Pediatrician
AAF363,Dr. Sagar Mundada,"M.D. (Psychiatry), MBBS",4.85,298,Mumbai,2000,12,"Psychiatrist, Sexologist, Addiction Psychiatrist"
AAF364,Dr. Sandeep Patel,"BDS, MDS - Periodontics",4.85,188,Mumbai,400,25,"Implantologist, Periodontist, Cosmetic/Aesthetic Dentist, Dentist"
AAF365,Dr. Pratik Tibdewal,"MBBS, MD - General Medicine, DM - Gastroenterology",3.75,16,Mumbai,1000,15,Gastroenterologist
AAF366,Dr. Ami Sukhija,BDS,4.95,180,Mumbai,500,14,"Dentist, Dental Surgeon, Cosmetic/Aesthetic Dentist"
AAF367,Ms. Mansi D Chheda,"MA - Psychology, Certificate Course in Integrated Clinical Hypnotherapy",5,140,Mumbai,2800,10,"TherapistCounselling Psychologist, Hypnotherapist"
AAF368,Dr. Hiral Bhatt,BAMS,5,24,Mumbai,1000,13,AYUSHAyurveda
AAF369,Dr. Yuvaraja S Shetty,"MBBS, MD - Pediatrics",4.95,495,Mumbai,1000,18,Pediatrician
AAF370,Dr. Vaidehi Saigaonkar Newaskar,"MBBS, Diploma in Dermatology",5,145,Mumbai,1500,13,"Dermatologist, Aesthetic Dermatologist, Trichologist"
AAF371,Dr. Pooja Sable,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics",5,12,Mumbai,500,10,"Orthodontist, Dentist"
AAF372,Dr. Tanvi Mayur Patel,"MBBS, DOMS",4.4,59,Mumbai,2500,17,"General Physician, Special Interest in Diabetology"
AAF373,Dr. Avani Khadepau   (Physiotherapist),BPTh/BPT,5,12,Mumbai,500,21,TherapistPhysiotherapist
AAF374,Dr. Anurag Agarwal,"MBBS, MS - Ophthalmology",4.9,245,Mumbai,700,24,Ophthalmologist/ Eye Surgeon
AAF375,Dr. Ankesh Sahetya,"DNB - Obstetrics & Gynecology, DGO, MNAMS - Obstetrics & Gynaecology, MBBS",5,1298,Mumbai,1200,15,"Gynecologist, Obstetrician, Reproductive Endocrinologist (Infertility), Laparoscopic Surgeon (Obs & Gyn), Infertility Specialist"
AAF376,Dr. Sameer Sawant,"MBBS, MS - Ophthalmology",4.95,125,Mumbai,850,22,Ophthalmologist/ Eye Surgeon
AAF377,Dr. Lakin Vira,"DNB - General Surgery, MBBS",5,24,Mumbai,800,14,"General Surgeon, General Physician"
AAF378,Mr. Vilas Jambhulkar,"Master of Occupational Therapy (MOT), Bachelor of Occupational Therapy (BOT)",4.75,119,Mumbai,1500,17,"TherapistOccupational Therapist, Pediatric OT, Occupational/Ergo Medicine Therapist"
AAF379,Dr. Menaz Thakkar,BDS,4.9,263,Mumbai,700,14,"Dentist, Implantologist, Cosmetic/Aesthetic Dentist"
AAF380,Ms. Hvovi Bhagwagar,MA - Psychology,4.85,119,Mumbai,4000,24,"TherapistPsychotherapist, Counselling Psychologist"
AAF381,Dr. Yazad R Gandhi,"BDS, MDS - Oral & Maxillofacial Surgery",4.9,443,Mumbai,1200,26,"Implantologist, Dentist"
AAF382,Dr. Arjav Beswal,"BDS, MDS - Paedodontics And Preventive Dentistry",4.85,118,Mumbai,500,13,"Pediatric Dentist, Dentist, Dental Surgeon, Cosmetic/Aesthetic Dentist"
AAF383,Dr. Muffazal Lakdawala,"MBBS, MS - General Surgery",4.85,169,Mumbai,4000,32,"Bariatric Surgeon, General Surgeon, Laparoscopic Surgeon"
AAF384,Dr. Shilpa Mittal,BDS,4.9,568,Mumbai,500,25,"Cosmetic/Aesthetic Dentist, Dentist"
AAF385,Ms. Bhumika Khushalani,"Post Graduate Diploma in Clinical Nutrition & Dietetics, BSc. - Home Science (Dietetics)",5,40,Mumbai,2000,15,TherapistDietitian/Nutritionist
AAF386,Dr. Madhura Nayak,MS - Ophthalmology,5,18,Mumbai,500,13,Ophthalmologist/ Eye Surgeon
AAF387,Dr. Jasmine Modi,"MD - Alternate Medicine, PhD - Acupuncture, Diploma in Acupuncture, Bachelor in TCM",4.9,507,Mumbai,1500,26,"AYUSHAcupuncturist, Alternative Medicine"
AAF388,Dr. Ashwini Bansode,"MBBS, DOMS",4.1,56,Mumbai,1000,19,General Physician
AAF389,Dr. Parampreet Kohli,"BDS, MDS - Prosthodontist And Crown Bridge",5,23,Mumbai,1000,10,"Implantologist, Prosthodontist, Cosmetic/Aesthetic Dentist"
AAF390,Dr. Miti A. Shah,"MBBS, DNB - Pulmonary Medicine",5,59,Mumbai,1200,18,"Pulmonologist, General Physician"
AAF391,Dr. Rajanshu Tiwari,"MBBS, DNB - Family Medicine",4.65,106,Mumbai,800,13,"General Physician, Family Physician"
AAF392,Dr. Parag Shah,BDS,4.95,122,Mumbai,600,21,"Dentist, Cosmetic/Aesthetic Dentist, Dental Surgeon, Implantologist"
AAF393,Dr. Prakash Trivedi,"MBBS, DGO, MD - Obstetrics & Gynaecology, FCPS - Mid. & Gynae",4.9,160,Mumbai,3000,44,"Gynecologist, Obstetrician, Infertility Specialist"
AAF394,Dr. Jayashree Gupte,BDS,4.65,27,Mumbai,300,35,Dentist
AAF395,Ms. Meghna Parekh Sheth,Post Graduation Diploma in Dietetics,4.8,174,Mumbai,500,26,TherapistDietitian/Nutritionist
AAF396,Dr. Nupur Jhunjhunwala,BDS,4.9,54,Mumbai,1000,19,Dentist
AAF397,Dr. Amit Prabhakar Maydeo,"MBBS, MS - General Surgery",3.65,37,Mumbai,3500,43,General Surgeon
AAF398,Ms. Rochelle Gomes,MA - Psychology,5,22,Mumbai,2500,19,TherapistCounselling Psychologist
AAF399,Dr. Poorvi Chothani Kachwala,"BDS, MDS - Prosthodontics",5,331,Mumbai,500,15,"Dentist, Prosthodontist, Implantologist"
AAF400,Dr. Kiran Katkar,"MBBS, DVD, MD - Skin Diseases",4.65,610,Mumbai,1200,38,"Dermatologist, Cosmetologist, Trichologist, Hair Transplant Surgeon"
AAF401,Dr. Vikas Jain,"MBBS, MS - Orthopaedics",4.75,98,Mumbai,1000,16,"Spine Surgeon (Ortho), Orthopedic surgeon, Joint Replacement Surgeon, Spine And Pain Specialist"
AAF402,Dr. Pavitra Shanbhag Bhat,"FCPS- Ophthalmology, FRCS - General Surgery, DNB - Ophthalmology, FICOI, DOMS, MBBS",5,56,Mumbai,1100,21,Ophthalmologist/ Eye Surgeon
AAF403,Dr. Reny Miglani,GHMS,5,68,Mumbai,700,38,AYUSHHomoeopath
AAF404,Dr. Kinjal Shah,"BHMS, MD - Homeopathy",5,48,Mumbai,2200,14,AYUSHHomoeopath
AAF405,Dr. Raashi Mehta,"MBBS, DNB - Dermatology & Venereology",4.75,78,Mumbai,1500,13,"Dermatologist, Aesthetic Dermatologist, Dermatosurgeon, Cosmetologist, Trichologist"
AAF406,Dr. Akash S. Bhandari,BDS,5,27,Mumbai,500,10,"Implantologist, Dental Surgeon, Cosmetic/Aesthetic Dentist"
AAF407,Dr. Krishna Vora,"MBBS, MS - ENT, Diploma in Otorhinolaryngology (DLO)",4.65,44,Mumbai,1500,29,ENT/ Otorhinolaryngologist
AAF408,Dr. Gitika Sanodia,"MBBS, MD - Dermatology , Venereology & Leprosy",5,15,Mumbai,1200,10,"Dermatologist, Aesthetic Dermatologist, Trichologist"
AAF409,Dr. Meeth Atawane,"DNB - Dermatology, Venereology & Leprosy, MBBS",5,219,Mumbai,1000,13,"Dermatologist, Trichologist, Cosmetologist"
AAF410,Dr. Shailesh Rojekar,BDS,4.75,154,Mumbai,800,31,"Endodontist, Cosmetic/Aesthetic Dentist, Dentist, Conservative Dentist"
AAF411,Dr. Shoaib Padaria Fakhruddin,"MBBS, MD - General Medicine, DM - Cardiology",4.1,17,Mumbai,1500,41,Cardiologist
AAF412,Dr. Deepam J. Shah,"MBBS, MD - Dermatology , Venereology & Leprosy",4.8,500,Mumbai,1500,13,"Dermatologist, Cosmetologist, Trichologist, Aesthetic Dermatologist, Dermatosurgeon, Pediatric Dermatologist, Hair Transplant Surgeon"
AAF413,Dr. Anil Heroor,"MBBS, MS - General Surgery, Senior Residency Training Program (Surgical Oncology)",5,25,Mumbai,1200,23,Special Interest in Surgical Oncology
AAF414,Dr. Krutika Dongre,"BHMS, MD - Homeopathy",4.85,63,Mumbai,450,10,AYUSHHomoeopath
AAF415,Dr. Vijay D Shetty,"MBBS, MS - Orthopaedics",4.95,2299,Mumbai,2600,28,Orthopedic surgeon
AAF416,Dr. Harshant Upadhyaya   (PhD),"PhD - Psychology, MA/MPhil - Health Psychology",4.9,55,Mumbai,3000,18,TherapistCounselling Psychologist
AAF417,Dr. Prabha Acharya,"BHMS, MD - Homeopathy",4.9,380,Mumbai,1500,35,AYUSHHomoeopath
AAF418,Dr. Madhushree Venkat,"MBBS, DGO, DNB - Obstetrics & Gynecology",4.2,37,Mumbai,700,23,"Infertility Specialist, Gynecologist, Obstetrician, Laparoscopic Surgeon (Obs & Gyn)"
AAF419,Dr. Vikas Halwai,"MBBS, DVD",4.55,110,Mumbai,800,14,"Dermatologist, Cosmetologist, Venereologist, Trichologist, Hair Transplant Surgeon"
AAF420,Dr. Gaurav Wadkar,"MBBS, MS - ENT",4.5,20,Mumbai,1500,17,ENT/ Otorhinolaryngologist
AAF421,Dr. Mangala Patil,"MBBS, MD - Obstetrics & Gynaecology",3.5,33,Mumbai,900,36,"Gynecologist, Obstetrician, Infertility Specialist"
AAF422,Dr. Vrushali Rane Khan,"MBBS, DNB - Dermatology & Venereology, DDVL",5,50,Mumbai,1200,20,"Dermatologist, Cosmetologist, Dermatosurgeon, Aesthetic Dermatologist"
AAF423,Dr. Siddarth Naik,"BDS, MDS - Conservative Dentistry & Endodontics",4.9,192,Mumbai,500,25,"Dentist, Endodontist, Cosmetic/Aesthetic Dentist"
AAF424,Dr. Shilpa Abhyankar,"MBBS, DGO, MD - Midwifery & Gynecology",4.85,305,Mumbai,800,29,"Gynecologist, Obstetrician, Laparoscopic Surgeon (Obs & Gyn)"
AAF425,Dr. Bhavna Dedhia,BDS,4.9,215,Mumbai,300,25,"Implantologist, Dental Surgeon, Cosmetic/Aesthetic Dentist"
AAF426,Dr. Irfan Khan,"MBBS, MD - General Medicine, DM - Cardiology",5,12,Mumbai,2600,20,Cardiologist
AAF427,Dr. Nilima B. Inamdar,"MBBS, MD - Obstetrics & Gynaecology",3.4,31,Mumbai,1000,39,"Gynecologist, Obstetrician"
AAF428,Dr. Rashmi Chetwani,"MBBS, DDVL",4.75,43,Mumbai,1000,19,"Dermatologist, Cosmetologist, Aesthetic Dermatologist"
AAF429,Dr. Sumit Agrawal,"MCh - Plastic & Reconstructive Surgery, MS - General Surgery, MRCS (UK), MBBS",4.9,901,Mumbai,1500,22,"Hair Transplant Surgeon, Plastic Surgeon, Cosmetologist, Trichologist"
AAF430,Dr. Jenin Patel,"MBBS, MS - Ophthalmology",4.75,371,Mumbai,800,25,Ophthalmologist/ Eye Surgeon
AAF431,Dr. Rupal V Rana,MBBS,4.7,36,Mumbai,3600,22,"General Physician, General Practitioner"
AAF432,Dr. Mangesh Patil,"DNB - Urology/Genito - Urinary Surgery, MBBS, MS - General Surgery, MNAMS - General Surgery",4.75,19,Mumbai,2000,23,"Urologist, Urological Surgeon"
AAF433,Dr. Kaushik Gandhi,"BDS, FICOI",5,143,Mumbai,800,41,"Dental Surgeon, Implantologist"
AAF434,Dr. Vinaykumar Thapar,"MBBS, MS - General Surgery, DNB - General Surgery",4.55,11,Mumbai,1100,29,General Surgeon
AAF435,Dr. Abhishek Modi,"BDS, Fellowship in Oral implantlogy",5,81,Mumbai,500,11,"Cosmetic/Aesthetic Dentist, Dentist, Implantologist"
AAF436,Mr. Ashutosh Pandey,Diploma In Naturopathy (ND),4.6,279,Mumbai,200,17,AYUSHYoga and Naturopathy
AAF437,Dr. Gautam Goel,"MBBS, FCPS - General Surgery",4.75,127,Mumbai,2000,27,"General Surgeon, Laparoscopic Surgeon"
